,Código,Descrição,CNPJ/CPF,valor_empenhado,valor_liquidado,valor_pago,cnpj,mes,mes_int,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,razao_social,uf,cidade,cidade_ibge_id,codigo_ibge,municipio,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario
197,312986.0,KFMED DISTRIBUIDORA DE MEDICAMENTOS LTDA - EPP,15.068.089/0001-03,8329.35,7250.7,7250.7,15068089000103,janeiro,1,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,KFMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,RS,Ibiaçá,4309803.0,4309803.0,Ibiaçá,-28.0566,-51.8599,0.0,43.0,8697.0,54.0,America/Sao_Paulo
198,357008.0,KRETZER & COELHO DE ORGANIZACAO DE FEIRAS LTDA,11.179.644/0001-05,450.0,450.0,0.0,11179644000105,janeiro,1,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,KRETZER & COELHO DE ORGANIZACAO DE FEIRAS LTDA,SC,Itajaí,4208203.0,4208203.0,Itajaí,-26.9101,-48.6705,0.0,42.0,8161.0,47.0,America/Sao_Paulo
199,315622.0,LABORATORIO ANALISES CLINICAS LAF LTDA,92.145.283/0001-88,100000.0,0.0,0.0,92145283000188,janeiro,1,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,LABORATORIO DE ANALISES CLINICAS LAF LTDA,RS,Guaporé,4309407.0,4309407.0,Guaporé,-28.8399,-51.8895,0.0,43.0,8687.0,54.0,America/Sao_Paulo
200,312149.0,LDS SERVIÇOS DE URBANIZAÇÃO LTDA,14.802.335/0001-38,13950.0,13950.0,13950.0,14802335000138,janeiro,1,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,L D S SERVICOS DE URBANIZACAO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
201,356965.0,LEANDRO FRANCOSI COMERCIO DE GAS LTDA.,36.175.262/0001-34,221.0,0.0,0.0,36175262000134,janeiro,1,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,LEANDRO FRANCOSI COMERCIO DE GAS LTDA.,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
202,359613.0,LEANDRO QUADROS DE SOUZA LTDA,18.891.456/0001-54,6000.0,0.0,0.0,18891456000154,janeiro,1,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,LEANDRO QUADROS DE SOUZA LTDA,RS,Erechim,4307005.0,4307005.0,Erechim,-27.6364,-52.2697,0.0,43.0,8637.0,54.0,America/Sao_Paulo
203,358191.0,LEONARDO DA VINCI SERVICOS PROFISSIONAIS LTDA,28.291.044/0001-37,71278.0,0.0,0.0,28291044000137,janeiro,1,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,LEONARDO DA VINCI HRC SERVICOS PROFISSIONAIS LTDA,RS,Guaporé,4309407.0,4309407.0,Guaporé,-28.8399,-51.8895,0.0,43.0,8687.0,54.0,America/Sao_Paulo
204,310382.0,LEONEL GOBI 50740130030,13.476.893/0001-98,8298.779999999999,7453.78,5857.5,13476893000198,janeiro,1,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,13.476.893 LEONEL GOBI,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
205,359282.0,LICI EXPRESS DISTRIBUIDORA LTDA,40.657.992/0001-49,14820.0,0.0,0.0,40657992000149,janeiro,1,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,LICI EXPRESS DISTRIBUIDORA LTDA,RS,Porto Alegre,4314902.0,4314902.0,Porto Alegre,-30.0318,-51.2065,1.0,43.0,8801.0,51.0,America/Sao_Paulo
206,53327.0,LICS SUPER AGUA LTDA,04.857.522/0001-65,12341.51,12341.51,12341.51,04857522000165,janeiro,1,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,LICS SUPER AGUA LTDA,RS,Selbach,4320305.0,4320305.0,Selbach,-28.6294,-52.9498,0.0,43.0,8907.0,54.0,America/Sao_Paulo
207,40231.0,LIELSON STEFANON,804.XXX.200-82,2880.0,720.0,720.0,80420082,janeiro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,357032.0,LIFE CENTER COMERCIO E DISTRIBUIDORA DE MEDICAMENT,21.227.039/0001-16,812.0,0.0,0.0,21227039000116,janeiro,1,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,LIFE CENTER COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA,RS,Erechim,4307005.0,4307005.0,Erechim,-27.6364,-52.2697,0.0,43.0,8637.0,54.0,America/Sao_Paulo
209,314214.0,LIZ SERVIÇOS ONLINE LTDA,03.725.725/0001-35,6202.42,641.63,0.0,03725725000135,janeiro,1,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,LIZ SERVICOS ONLINE LTDA,SC,Itapema,4208302.0,4208302.0,Itapema,-27.0861,-48.616,0.0,42.0,8163.0,47.0,America/Sao_Paulo
210,310116.0,LLC LABORATORIO DE ANALISES CLINICAS LTD,13.095.565/0001-41,70000.0,0.0,0.0,13095565000141,janeiro,1,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,LLC LABORATORIO DE ANALISES CLINICAS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
211,314558.0,LSC SERVIÇOS DE CONSTRUÇÃO E LIMPEZA DE REDES ELÉT,19.251.376/0001-05,2594.5,1275.0,1275.0,19251376000105,janeiro,1,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,L S C SERVICOS DE CONSTRUCAO E LIMPEZA DE REDES ELETRICAS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
212,312175.0,LUCAS DONDONI ZORTEA ME,14.975.374/0001-37,550.0,230.0,230.0,14975374000137,janeiro,1,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,LUCAS DONDONI ZORTEA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
213,4659.0,LUCIANO PANAROTTO,641.XXX.310-04,4412.57,0.0,0.0,64131004,janeiro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,357958.0,LUCOMP COLETA DE RESIDUOS EIRELI,32.126.897/0001-90,8463.0,0.0,0.0,32126897000190,janeiro,1,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,LUCOMP COLETA DE RESIDUOS LTDA,RS,Nova Bassano,4312906.0,4312906.0,Nova Bassano,-28.7291,-51.7072,0.0,43.0,8761.0,54.0,America/Sao_Paulo
215,358130.0,LUDICAMENTE ESCOLA DE EDUCAÇÃO INFANTIL,43.227.475/0001-28,6375.48,0.0,0.0,43227475000128,janeiro,1,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,,,,,LUDICAMENTE ESCOLA DE EDUCACAO INFANTIL LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
216,1118.0,LUDOVENIO AROZI - ME,92.894.732/0001-90,50000.0,0.0,0.0,92894732000190,janeiro,1,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,LUDOVENIO JULIO AROZI,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
217,326047.0,LUISA COMERCIO DE TINTAS LTDA,32.623.545/0001-40,43070.0,43070.0,16670.0,32623545000140,janeiro,1,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,LUISA COMERCIO DE TINTAS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
218,323146.0,Lovison Decol,19.979.077/0001-83,2902.95,0.0,0.0,19979077000183,janeiro,1,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,LOVISON DECOL LTDA,RS,Nova Bassano,4312906.0,4312906.0,Nova Bassano,-28.7291,-51.7072,0.0,43.0,8761.0,54.0,America/Sao_Paulo
219,359278.0,M D G COMERCIAL LTDA.,19.423.875/0001-24,41181.34,0.0,0.0,19423875000124,janeiro,1,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,M D G COMERCIAL LTDA.,PR,Pato Branco,4118501.0,4118501.0,Pato Branco,-26.2292,-52.6706,0.0,41.0,7751.0,46.0,America/Sao_Paulo
220,323643.0,MAFFER INDÚSTRIA QUÍMICA,26.841.980/0001-49,1755.3,0.0,0.0,26841980000149,janeiro,1,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,MAFFER INDUSTRIA QUIMICA LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
221,358790.0,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTIVOS LTDA,47.484.691/0001-00,1481.83,0.0,0.0,47484691000100,janeiro,1,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTIVOS LTDA,RS,Feliz,4308102.0,4308102.0,Feliz,-29.4527,-51.3032,0.0,43.0,8659.0,51.0,America/Sao_Paulo
222,50098.0,MALOMAR ALBERTO MASSOLINI,650.XXX.700-82,15800.0,733.0,733.0,65070082,janeiro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,53490.0,MANO'S CHAPEAÇÃO E PINTURA LTDA - ME,09.228.505/0001-82,11817.75,8733.0,8733.0,09228505000182,janeiro,1,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,MANOS CHAPEACAO E PINTURA LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
224,40600.0,MARCELO GOLLO & CIA LTDA,05.946.466/0001-06,2242.4,2242.4,2242.4,05946466000106,janeiro,1,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,MARCELO GOLLO & CIA LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
225,47581.0,MARCIO BEGNINI,008.XXX.720-75,8000.0,219.9,219.9,00872075,janeiro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,321030.0,MARCOS ANDRE REICHERT & CIA LTDA,06.941.912/0001-44,51170.0,0.0,0.0,06941912000144,janeiro,1,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,MARCOS ANDRE REICHERT & CIA LTDA,RS,Victor Graeff,4323200.0,4323200.0,Victor Graeff,-28.5632,-52.7495,0.0,43.0,8969.0,54.0,America/Sao_Paulo
227,4440.0,MARCOS ANTONIO PEREIRA DOS SANTOS VIDMAR,012.XXX.830-42,15800.0,586.4,586.4,01283042,janeiro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,325801.0,MARCOS DOUGLAS FERREIRA,022.XXX.420-78,558.43,558.43,558.43,02242078,janeiro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,359072.0,MARIA ALICE DE COSTA FERRO,009.XXX.960-48,36000.0,3000.0,3000.0,00996048,janeiro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,359073.0,MARIA LUISA EBONE DE OLIVEIRA,028.XXX.470-80,36000.0,3000.0,3000.0,02847080,janeiro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,324509.0,MASPER ASSESSORIA TRIBUTARIA LTDA,08.402.772/0001-61,4300.0,0.0,0.0,08402772000161,janeiro,1,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,MASPER ASSESSORIA LTDA,RS,Porto Alegre,4314902.0,4314902.0,Porto Alegre,-30.0318,-51.2065,1.0,43.0,8801.0,51.0,America/Sao_Paulo
232,313543.0,MATT CONSTRUTORA LTDA,00.220.982/0001-27,40853.79,0.0,0.0,00220982000127,janeiro,1,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,MATT CONSTRUTORA LTDA,RS,Vila Maria,4323408.0,4323408.0,Vila Maria,-28.5359,-52.1486,0.0,43.0,7309.0,54.0,America/Sao_Paulo
233,2357.0,MATTANA & FAVERO LTDA - ME,02.144.809/0001-12,20053.719999999998,12569.72,12569.72,02144809000112,janeiro,1,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,MATTANA & FAVERO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
234,358861.0,MAZZUCO E TREVISO PRODUCAO DE FOTOGRAFIAS LTDA,14.665.385/0001-10,4333.33,0.0,0.0,14665385000110,janeiro,1,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,MAZZUCO E TREVISO PRODUCAO DE FOTOGRAFIAS LTDA,RS,Guaporé,4309407.0,4309407.0,Guaporé,-28.8399,-51.8895,0.0,43.0,8687.0,54.0,America/Sao_Paulo
235,357751.0,MC COMERCIO DE ALIMENTOS E TRANSPORTES LTDA,39.649.812/0001-06,12919.800000000001,1772.85,1772.85,39649812000106,janeiro,1,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,MC COMERCIO DE ALIMENTOS E TRANSPORTES LTDA,SC,Planalto Alegre,4213153.0,4213153.0,Planalto Alegre,-27.0704,-52.867,0.0,42.0,5593.0,49.0,America/Sao_Paulo
236,315240.0,MCP COMERCIO DE ALIMENTOS E LOGISTICA EIRELI,20.602.197/0001-46,164253.6,0.0,0.0,20602197000146,janeiro,1,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,MCP TERRAPLENAGEM E SERVICOS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
237,20.0,MECAL MATERIAIS DE CONSTRUCAO LTDA,88.496.849/0004-91,945.1,945.1,945.1,88496849000491,janeiro,1,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,MECAL MATERIAIS DE CONSTRUCAO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
238,4644.0,MEDCON SERVICOS MEDICOS LTDA,03.730.992/0001-09,47245.42,0.0,0.0,03730992000109,janeiro,1,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,MEDCON SERVICOS MEDICOS LTDA,RS,Passo Fundo,4314100.0,4314100.0,Passo Fundo,-28.2576,-52.4091,0.0,43.0,8785.0,54.0,America/Sao_Paulo
239,325364.0,MEGA PAPELARIA E ESPORTES EIRELI - ME,24.738.613/0001-99,265.77,142.82,142.82,24738613000199,janeiro,1,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,MEGA PAPELARIA E ESPORTES LTDA,RS,Encantado,4306809.0,4306809.0,Encantado,-29.2351,-51.8703,0.0,43.0,8633.0,51.0,America/Sao_Paulo
240,359147.0,MEGA PRODUTOS AUTOMOTIVOS LTDA.,51.802.174/0001-09,16600.0,11220.0,7900.0,51802174000109,janeiro,1,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,MEGA PRODUTOS AUTOMOTIVOS LTDA.,RS,Cerro Largo,4305207.0,4305207.0,Cerro Largo,-28.1463,-54.7428,0.0,43.0,8601.0,55.0,America/Sao_Paulo
241,359150.0,MEGALIMPO PRODUTOS DE HIGIENE E LIMPEZA LTDA,44.910.500/0001-36,1813.5,384.5,384.5,44910500000136,janeiro,1,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,MEGALIMPO PRODUTOS DE HIGIENE E LIMPEZA LTDA,RS,Alvorada,4300604.0,4300604.0,Alvorada,-29.9914,-51.0809,0.0,43.0,8511.0,51.0,America/Sao_Paulo
242,324808.0,MELHOR SOLUÇÃO SOFTWARE PARA GESTÃO PÚBLICA LTDA,27.528.059/0001-03,378840.0,34440.0,0.0,27528059000103,janeiro,1,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,MELHOR SOLUCAO SOFTWARE PARA GESTAO PUBLICA LTDA,RS,Passo Fundo,4314100.0,4314100.0,Passo Fundo,-28.2576,-52.4091,0.0,43.0,8785.0,54.0,America/Sao_Paulo
243,324808.0,MELHOR SOLUÇÃO SOFTWARE PARA GESTÃO PÚBLICA LTDA,27.528.059/0001-03,40089.28,0.0,0.0,27528059000103,janeiro,1,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,MELHOR SOLUCAO SOFTWARE PARA GESTAO PUBLICA LTDA,RS,Passo Fundo,4314100.0,4314100.0,Passo Fundo,-28.2576,-52.4091,0.0,43.0,8785.0,54.0,America/Sao_Paulo
244,357036.0,MERCADO ALAE LTDA,08.408.092/0001-55,26513.01,0.0,0.0,08408092000155,janeiro,1,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,MERCADO ALAE LTDA,RS,Nova Bassano,4312906.0,4312906.0,Nova Bassano,-28.7291,-51.7072,0.0,43.0,8761.0,54.0,America/Sao_Paulo
245,358869.0,MERCADO VERDES VALES LTDA,45.822.322/0001-54,273.73,273.73,0.0,45822322000154,janeiro,1,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,MERCADO VERDES VALES LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
246,309908.0,MESTRE & CIA LTDA,13.189.813/0001-13,22915.91,2854.16,2854.16,13189813000113,janeiro,1,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,MESTRE & CIA LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
247,324101.0,MIGLIAVACCA & DODE SERVICOS MEDICOS LTDA,27.493.393/0001-79,39988.2,0.0,0.0,27493393000179,janeiro,1,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,MIGLIAVACCA & DODE SERVICOS MEDICOS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
248,359105.0,MILANO COMERCIO DE PNEUMATICOS LTDA,36.097.231/0001-02,47752.0,23956.0,23956.0,36097231000102,janeiro,1,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,MILANO COMERCIO DE PNEUMATICOS LTDA,SC,Xanxerê,4219507.0,4219507.0,Xanxerê,-26.8747,-52.4036,0.0,42.0,8383.0,49.0,America/Sao_Paulo
249,359245.0,MILLATO MATERIAIS DE CONSTRUCAO LTDA,19.751.174/0001-14,8503.4,0.0,0.0,19751174000114,janeiro,1,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,,,,,MILLATO MATERIAIS DE CONSTRUCAO LTDA,RS,São Pedro da Serra,4319356.0,4319356.0,São Pedro da Serra,-29.4193,-51.5134,0.0,43.0,6043.0,51.0,America/Sao_Paulo
250,1430.0,MINERADORA TUPY LTDA,88.213.954/0001-23,16904.8,6672.77,6672.77,88213954000123,janeiro,1,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,MINERADORA TUPY LTDA,RS,São Domingos do Sul,4318051.0,4318051.0,São Domingos do Sul,-28.5312,-51.886,0.0,43.0,7351.0,54.0,America/Sao_Paulo
251,3852.0,MINISTERIO DA FAZENDA,00.394.460/0058-87,1099100.0,110468.68000000001,26359.21,00394460005887,janeiro,1,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,MINISTERIO DA FAZENDA,DF,Brasília,5300108.0,5300108.0,Brasília,-15.7795,-47.9297,1.0,53.0,9701.0,61.0,America/Sao_Paulo
252,1656.0,MIRIAM RADIODIFUSAO LTDA,91.599.225/0001-61,12000.0,0.0,0.0,91599225000161,janeiro,1,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,MIRIAM RADIODIFUSAO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
253,1656.0,MIRIAM RADIODIFUSAO LTDA,91.599.225/0001-61,18478.79,0.0,0.0,91599225000161,janeiro,1,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,MIRIAM RADIODIFUSAO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
254,312304.0,MORESCHI E MORESCHI LTDA ME,13.493.320/0001-72,1962.1000000000001,1962.1,1962.1,13493320000172,janeiro,1,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,MORESCHI & MORESCHI LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
255,358132.0,MORGANA DE FATIMA TECCHIO,014.XXX.490-45,773.61,773.61,773.61,01449045,janeiro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,358752.0,N. J. L. NEUBARTH & CIA. LTDA.,03.145.819/0001-35,3854.29,0.0,0.0,03145819000135,janeiro,1,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,N. J. L. NEUBARTH & CIA. LTDA.,RS,Taquara,4321204.0,4321204.0,Taquara,-29.6505,-50.7753,0.0,43.0,8927.0,51.0,America/Sao_Paulo
257,314530.0,NATITUR VIAGENS E TURISMO LTDA - ME,19.454.757/0001-83,3018.2,3018.2,3018.2,19454757000183,janeiro,1,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,NATITUR VIAGENS E TURISMO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
